EVENT,ev_lat,ev_lon,dep,NET_STA,st_lat,st_lon,Mw_RCMT,RR,vs30,sf,Tmax_s,pga,T0_010,T0_025,T0_040,T0_050,T0_070,T0_100,T0_150,T0_200,T0_250,T0_300,T0_350,T0_400,T0_450,T0_500,T0_600,T0_700,T0_750,T0_800,T0_900,T1_000,T1_200,T1_400,T1_600,T1_800,T2_000,T2_500,T3_000,T3_500,T4_000,T4_500,T5_000,T6_000,T7_000,T8_000,T9_000,T10_000,pgv
EMSC-20030506_0000024,46.9756,8.8392,2,RA.STDM,47.9999,6.64356,3.67,200.855415322,502.8,SS,3.33333333333333,0.287151,0.2881335,0.2958185,0.364872,0.452582,0.4887915,0.8531475,1.353045,0.5255505,0.292926,0.1288735,0.101456,0.0959795,0.088996,0.0619085,0.036343,0.025977,0.021125,0.018536,0.014631,0.011917,0.0076395,0.0057895,0.004891,0.0040805,0.003247,0.002194,0.0016705,0.001369,0.00118,0.0010455,0.0009155,0.0007605,0.000636,0.00055,0.000489,0.0004395,0.00683468
EMSC-20030506_0000024,46.9756,8.8392,2,RA.STFL,47.1121,6.56289,3.67,173.643408083,380.3,SS,5,0.0957785,0.0960695,0.0997935,0.122555,0.1420915,0.2077905,0.299735,0.236482,0.33152,0.214043,0.1722735,0.1419,0.1113755,0.0826825,0.1001885,0.090924,0.0740375,0.0655305,0.065719,0.044364,0.0295625,0.0194485,0.0126515,0.007674,0.006427,0.005542,0.003225,0.0021585,0.002025,0.0017755,0.001663,0.001152,0.000735,0.0004785,0.0003925,0.0003315,0.000268,0.00382874
EMSC-20030506_0000024,46.9756,8.8392,2,RA.STSM,48.2154,7.15916,3.67,186.981071536,942.6,SS,2.85714285714286,0.0270655,0.0271915,0.028797,0.035726,0.0387405,0.052277,0.0742615,0.102336,0.088049,0.0533465,0.0369935,0.036847,0.025567,0.022046,0.0176175,0.01251,0.0090935,0.0082335,0.0085695,0.0064415,0.00524,0.003647,0.002544,0.001959,0.001865,0.0014855,0.001371,0.0006425,0.0004335,0.0003175,0.000266,0.0001925,0.0001385,0.000104,8.3e-05,6.7e-05,5.7e-05,0.0007918425
EMSC-20030525_0000024,45.1475,6.4968,2,FR.OGAG,44.78784,6.539745,3.65,40.1127589011,1301.5,SS,5,0.2021295,0.2027165,0.2154395,0.2843705,0.3656295,0.4415475,0.467776,0.553876,0.4691995,0.471114,0.3608535,0.3020235,0.2558735,0.2602815,0.2666105,0.18642,0.108245,0.080894,0.0627415,0.056772,0.046528,0.0312835,0.023452,0.022434,0.016654,0.0121305,0.0066255,0.004258,0.003638,0.002903,0.002395,0.001772,0.0012375,0.0009585,0.000795,0.0006735,0.0005735,0.007060665
EMSC-20030525_0000024,45.1475,6.4968,2,FR.OGDI,44.1093,6.2253,3.65,117.363728904,1232.5,SS,2.5,0.0344115,0.034574,0.0361835,0.038899,0.0463175,0.073495,0.0991265,0.0766525,0.0820895,0.1096255,0.1182485,0.0971835,0.0764725,0.0516375,0.0454925,0.0365345,0.0263275,0.0283415,0.0244285,0.0156955,0.01208,0.007521,0.004168,0.0035235,0.0022775,0.0020555,0.001577,0.00107,0.000636,0.0004875,0.0003895,0.0003405,0.000224,0.0001745,0.000136,0.0001225,0.0001075,0.001463505
EMSC-20030525_0000024,45.1475,6.4968,2,FR.OGMO,45.20865,6.68308,3.65,16.1422785626,550,SS,5,1.4913475,1.49878,1.80917,2.67744,3.807615,5.135055,4.275865,2.795695,3.4032,2.889145,2.347995,1.94646,1.710855,1.446845,0.972201,0.581366,0.4023815,0.3474425,0.299891,0.2238505,0.1708365,0.118796,0.0780335,0.0524905,0.0409135,0.0327365,0.0221615,0.0161785,0.012547,0.0100385,0.0085355,0.0070105,0.0057595,0.004983,0.004373,0.0038975,0.0035155,0.0574353
EMSC-20030525_0000024,45.1475,6.4968,2,RA.MENA,43.783602,7.489194,3.65,170.894972957,550,SS,5,0.067109,0.0671955,0.0678575,0.068244,0.0706725,0.0776325,0.091963,0.1293905,0.193583,0.2462215,0.2327265,0.157221,0.193892,0.160518,0.1596415,0.1179355,0.0952345,0.0776435,0.060639,0.050864,0.0406615,0.027102,0.0185475,0.012012,0.013047,0.00881,0.00511,0.0029875,0.002155,0.001577,0.00141,0.001255,0.0008605,0.0006415,0.00049,0.000412,0.000354,0.004218375
EMSC-20030525_0000024,45.1475,6.4968,2,RA.NBOR,43.69,7.30062,3.65,174.148145472,927,SS,5,0.0127155,0.0127315,0.0129225,0.0138515,0.0140575,0.018171,0.027996,0.030942,0.0434455,0.037236,0.0386795,0.027557,0.027324,0.0258805,0.023612,0.0197585,0.022912,0.0195395,0.015322,0.0135725,0.0132415,0.0086145,0.009563,0.0092535,0.0088675,0.0086255,0.004302,0.002036,0.001477,0.001307,0.0009765,0.000681,0.000428,0.0003435,0.000238,0.0001805,0.0001405,0.00109157
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGAN,45.891799,6.135552,3.65,87.4050815021,1003,SS,3.33333333333333,0.032442,0.0326515,0.033606,0.0553635,0.0577495,0.0771975,0.0877045,0.098761,0.1096435,0.101588,0.0872885,0.062266,0.05155,0.0320065,0.0293365,0.015798,0.012458,0.0117055,0.009629,0.0087315,0.0115635,0.0060285,0.004953,0.0036905,0.0029725,0.0024815,0.00138,0.0008445,0.000734,0.0005555,0.0004,0.000335,0.000234,0.000177,0.0001415,0.0001175,9.85e-05,0.00117728
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGAP,45.903552,6.132819,3.65,88.7097030818,240,SS,3.33333333333333,0.148876,0.14977,0.1599775,0.1955075,0.2348575,0.295452,0.507733,0.457584,0.4463655,0.430074,0.3743525,0.4919495,0.268905,0.2035375,0.1903425,0.135263,0.119052,0.0951165,0.093601,0.076646,0.065523,0.054207,0.036016,0.0251295,0.016497,0.013354,0.0073185,0.0052585,0.00409,0.002972,0.002402,0.0017345,0.0009775,0.0007895,0.000665,0.0005765,0.000507,0.006548625
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGBL,45.6345,5.884194,3.65,72.3241837043,196,SS,5,0.1232785,0.123341,0.124247,0.128322,0.1376195,0.168987,0.186596,0.1973325,0.241373,0.272584,0.3447895,0.400606,0.4249265,0.534092,0.418222,0.3201455,0.320882,0.2938735,0.278623,0.1621035,0.143095,0.1051935,0.0836775,0.0510205,0.028821,0.019797,0.0107515,0.0076345,0.0054225,0.00449,0.003281,0.002571,0.002156,0.0014845,0.0011315,0.0009705,0.0008685,0.0109345
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGCH,45.588784,5.932482,3.65,66.0278184465,1454,SS,5,0.038578,0.038602,0.039075,0.0779935,0.078939,0.106487,0.070021,0.0811635,0.0659265,0.0633925,0.051503,0.0501005,0.035034,0.031947,0.0290245,0.022967,0.0235475,0.0211265,0.0178525,0.0164815,0.016967,0.0191465,0.011645,0.0066955,0.00432,0.0035345,0.002375,0.0017185,0.0016805,0.00156,0.001143,0.000913,0.000527,0.000344,0.000241,0.0001935,0.0001575,0.001432785
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGCU,45.200197,5.775136,3.65,57.0298948075,382.4,SS,5,0.30642,0.310124,0.332359,0.4210405,0.590023,0.8489325,1.235425,0.5210965,0.51287,0.4423745,0.475468,0.638042,0.673425,0.4502345,0.3975855,0.3849265,0.2883255,0.254813,0.1921415,0.132189,0.1003825,0.0795235,0.067019,0.047702,0.0472505,0.039558,0.0261065,0.027632,0.0163055,0.008527,0.0073075,0.0054395,0.0037025,0.0027675,0.001964,0.001505,0.001256,0.01234075
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGDH,45.181508,5.736532,3.65,59.8920921934,194,SS,5,0.2117325,0.211943,0.217831,0.238874,0.2754825,0.4540945,0.4927555,0.440993,0.2850665,0.379782,0.423563,0.564295,0.757301,0.956572,1.0116955,0.482453,0.34671,0.2759065,0.2260735,0.157813,0.1139715,0.080058,0.0550755,0.0403165,0.0353785,0.0287295,0.0236835,0.018646,0.014773,0.0099885,0.0077335,0.005777,0.0034785,0.0025605,0.0019885,0.001562,0.0012825,0.0153762
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGEP,45.93783,6.090743,3.65,93.3881265759,347.9,SS,5,0.2060115,0.206273,0.208369,0.2144785,0.2158355,0.2448155,0.2596275,0.444535,0.7006075,0.804371,0.534787,0.6365965,0.4945515,0.459918,0.3333095,0.188919,0.1069055,0.0889475,0.074401,0.0528705,0.040138,0.02294,0.0174335,0.012939,0.010616,0.0077065,0.004916,0.003525,0.00252,0.002349,0.00198,0.001519,0.0011875,0.000991,0.000832,0.000716,0.0006355,0.00924239
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGLE,45.532566,6.472603,3.65,42.8376302356,763,SS,5,0.170545,0.1718495,0.1878095,0.237757,0.2790505,0.4523815,0.402814,0.5785375,0.350414,0.324658,0.321988,0.2208385,0.153968,0.1134095,0.0951435,0.083924,0.062992,0.0511635,0.03979,0.0295085,0.021999,0.0138315,0.008377,0.007016,0.004814,0.003607,0.002556,0.0021385,0.0020775,0.0015845,0.001295,0.0010145,0.000768,0.000588,0.0004895,0.0004345,0.0003945,0.005778535
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGMB,44.98185,6.505759,3.65,18.4227054117,888.5,SS,5,6.204251,6.31822,7.425675,12.89355,13.7434,15.3871,14.6634,16.53125,7.981045,6.03791,3.395955,2.42288,1.791195,1.282455,1.034635,0.561817,0.4147515,0.3677385,0.3110605,0.23472,0.1949635,0.156923,0.1251365,0.0944,0.063411,0.0511585,0.040343,0.031031,0.0248795,0.020086,0.0177125,0.0152075,0.0126395,0.0108015,0.0093875,0.0083085,0.007436,0.119861
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGMU,45.195389,5.7265,3.65,60.7875139644,913,SS,5,0.0729275,0.073072,0.0776665,0.084945,0.110234,0.165658,0.351574,0.1178,0.0694275,0.062298,0.0540005,0.0497525,0.0504495,0.056257,0.045239,0.024962,0.025365,0.018769,0.0163435,0.015937,0.0127925,0.0092185,0.006122,0.0035635,0.003089,0.0028965,0.002133,0.002152,0.0018455,0.001325,0.000944,0.000736,0.000396,0.000261,0.000191,0.000149,0.0001295,0.00162403
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGPC,45.137114,5.698683,3.65,62.7833864333,620,SS,5,0.0689655,0.069364,0.075401,0.1051125,0.1357135,0.259051,0.234979,0.2102265,0.1060185,0.0970785,0.094137,0.0893985,0.092773,0.0672195,0.054757,0.043656,0.0385035,0.034359,0.0309995,0.0213995,0.0199085,0.0189885,0.0131355,0.011777,0.010356,0.008933,0.0059325,0.0039085,0.0027235,0.001569,0.001247,0.0010855,0.000706,0.000514,0.000364,0.000266,0.000205,0.0020583
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGSI,46.0567,6.75611,3.65,103.056710203,1500,SS,3.33333333333333,0.0411785,0.04121,0.0433395,0.045007,0.0497635,0.0626025,0.096713,0.140405,0.114559,0.086489,0.0659865,0.0618475,0.0359855,0.0250335,0.0186655,0.0133315,0.0122155,0.010896,0.010263,0.0076095,0.00661,0.0045385,0.0028955,0.001949,0.0014245,0.001059,0.000648,0.000474,0.00035,0.000286,0.000346,0.0002535,0.0001775,0.000149,0.000125,0.000107,9.35e-05,0.00155734
EMSC-20030525_0000024,45.1475,6.4968,2,RA.OGTI,45.494389,6.925389,3.65,51.1418825398,550,SS,3.33333333333333,0.32151,0.3288995,0.4443215,1.152505,1.15565,1.062715,0.8681495,0.5838775,0.814731,0.522579,0.4298425,0.248574,0.18584,0.1068735,0.0980045,0.0613475,0.0515665,0.0391385,0.0296305,0.0252255,0.0218985,0.0116645,0.008178,0.0058105,0.004697,0.0043935,0.0028775,0.002239,0.0016585,0.0015315,0.001305,0.001154,0.0009445,0.0008085,0.000698,0.000622,0.0005575,0.008549385
EMSC-20030525_0000024,45.1475,6.4968,2,RA.STET,44.2595,6.92867,3.65,104.446600119,550,SS,3.33333333333333,0.064104,0.064351,0.0669025,0.075925,0.094642,0.122513,0.160034,0.156943,0.2057405,0.1848625,0.093091,0.065986,0.0512595,0.0409465,0.0339795,0.025758,0.021235,0.016235,0.01404,0.0105325,0.0093025,0.0049645,0.003866,0.00335,0.0026225,0.0022205,0.0011295,0.000801,0.0007425,0.0005255,0.00047,0.000371,0.0002555,0.0002035,0.0001695,0.0001515,0.00013,0.001889765
EMSC-20030718_0000008,46.7342,9.8723,5,CH.MMK,46.0507,7.96409,3.57,165.260836547,550,NF,3.33333333333333,0.023329,0.0233535,0.023667,0.025739,0.0264965,0.0396265,0.050962,0.0585725,0.062934,0.0616815,0.06097,0.0571505,0.0397025,0.048761,0.041787,0.0304885,0.0192505,0.018499,0.016112,0.009463,0.0089185,0.0088825,0.0059375,0.0044905,0.0032135,0.0024675,0.0014375,0.001046,0.000638,0.000491,0.000503,0.0003205,0.0002475,0.0001795,0.000137,0.0001125,0.0001035,0.0013583
EMSC-20030801_0000002,46.7687,9.8189,0.1,CH.MMK,46.0507,7.96409,3.71,163.423175219,550,SS,3.33333333333333,0.020843,0.0210025,0.0220495,0.0280395,0.029892,0.05482,0.0641325,0.049047,0.063918,0.0512195,0.046595,0.037812,0.0356495,0.0427415,0.0405445,0.0322765,0.024503,0.022624,0.0191525,0.011854,0.0105755,0.0110435,0.007539,0.0057615,0.00366,0.0034855,0.0016655,0.001207,0.000706,0.000598,0.0004405,0.0003625,0.0002545,0.000181,0.000146,0.000119,0.000106,0.00128097
EMSC-20030822_0000006,46.042,7.514,5,CH.MMK,46.0507,7.96409,3.9934,34.8497053161,550,SS,3.33333333333333,0.361953,0.3728545,0.4963705,0.8959355,1.01071,1.53592,0.9271095,0.360943,0.283737,0.2238275,0.114431,0.0982185,0.08972,0.066585,0.0530155,0.0361135,0.0261535,0.024922,0.023767,0.0181605,0.0172365,0.0116575,0.0076815,0.0049675,0.0040495,0.00346,0.002511,0.0015815,0.001388,0.0010615,0.001015,0.0007905,0.0006485,0.0005025,0.0004465,0.000392,0.0003445,0.005290805
EMSC-20030822_0000006,46.042,7.514,5,CH.SENIN,46.36335,7.2993,3.9934,39.3761354848,760,SS,5,25.0367695,25.1396,26.5617,34.9868,43.4034,71.8304,64.8553,32.4732,20.00235,9.77617,6.21305,4.652745,3.656,3.247605,2.636365,2.002615,1.530595,1.287735,1.07905,0.8759975,0.7387475,0.5577085,0.4379515,0.3522345,0.289856,0.2431675,0.168628,0.127148,0.1009635,0.0837065,0.0738305,0.0625105,0.050114,0.042039,0.0362125,0.031894,0.0284755,0.4370935
EMSC-20030822_0000008,46.104,7.487,5,CH.MMK,46.0507,7.96409,3.6736,37.3778759441,550,SS,3.33333333333333,0.0552895,0.055429,0.0639735,0.1365635,0.16297,0.240733,0.149314,0.135201,0.077635,0.0824185,0.0322895,0.028167,0.0270395,0.0203035,0.0204135,0.018318,0.014294,0.014555,0.011231,0.009583,0.0081445,0.0053795,0.0040165,0.003208,0.0022975,0.001747,0.001503,0.0009185,0.000815,0.000529,0.000448,0.000306,0.0002125,0.000145,0.0001235,0.0001045,9e-05,0.00134055
EMSC-20030822_0000008,46.104,7.487,5,CH.SENIN,46.36335,7.2993,3.6736,32.2598186414,760,SS,5,7.4887235,7.506975,10.98975,19.778,14.68795,17.69525,18.0533,10.078525,5.962455,3.96593,2.91897,2.251845,1.80511,1.790815,1.40422,0.978471,0.8146405,0.679656,0.555342,0.4102915,0.324866,0.2008785,0.156829,0.1280655,0.106197,0.087451,0.0558245,0.0395815,0.0317045,0.0252725,0.0213575,0.017464,0.0134295,0.0113265,0.009824,0.008762,0.007939,0.13856
EMSC-20040621_0000026,47.505,7.6349,18,CH.BOURR,47.39364,7.2301,3.36,32.943418537,694,NF,4,0.460315,0.461675,0.4861465,0.5220775,0.611902,0.9814885,1.016395,1.4733,0.7798285,0.7260235,0.8825265,0.5736155,0.3989395,0.3366455,0.33584,0.2759025,0.1394765,0.113601,0.1063765,0.0870935,0.0554375,0.030187,0.029417,0.0238445,0.019637,0.015108,0.010258,0.0062735,0.004296,0.0032985,0.002702,0.002309,0.0017325,0.001332,0.001086,0.000914,0.0007995,0.01243715
EMSC-20040621_0000026,47.505,7.6349,18,CH.LLS,46.84676,9.00825,3.36,127.251440367,2925,NF,2,0.293746,0.2956515,0.3202165,0.407042,0.582066,0.6843185,1.165795,0.4762655,0.3088475,0.250863,0.161808,0.1203735,0.0844505,0.060905,0.049297,0.0312485,0.0228825,0.018668,0.0150005,0.010974,0.008011,0.0056485,0.003815,0.003084,0.002615,0.00235,0.001637,0.001257,0.0010465,0.0009085,0.0008,0.000704,0.0006015,0.0005165,0.000454,0.000403,0.0003615,0.005835095
EMSC-20040621_0000026,47.505,7.6349,18,CH.MMK,46.0507,7.96409,3.36,163.612048121,550,NF,2,0.07051,0.07058,0.073228,0.0877135,0.10008,0.1555525,0.1999295,0.165999,0.1170545,0.0708865,0.059294,0.0520935,0.040174,0.0323965,0.0263065,0.015692,0.010615,0.008938,0.0065005,0.0044315,0.0034795,0.002541,0.001796,0.0015445,0.00121,0.0008045,0.000647,0.000495,0.000421,0.0003505,0.000292,0.0002425,0.000197,0.00016,0.0001365,0.0001175,0.0001065,0.00171461
EMSC-20040621_0000026,47.505,7.6349,18,CH.SENIN,46.36335,7.2993,3.36,129.463711378,760,NF,2,0.074051,0.0741065,0.076139,0.1011445,0.1337015,0.2017445,0.2029895,0.235402,0.149123,0.1882145,0.11217,0.07447,0.0444685,0.038734,0.042462,0.0307025,0.01956,0.0174455,0.0156555,0.0110835,0.009091,0.006797,0.0043415,0.003123,0.002354,0.0020315,0.001277,0.000839,0.000688,0.0005445,0.000466,0.00039,0.0003155,0.0002605,0.000224,0.000195,0.0001715,0.00241281
EMSC-20040621_0000026,47.505,7.6349,18,CH.SULZ,47.52753,8.11187,3.36,36.0126849035,1168,NF,5,1.834774,1.86285,2.100945,2.23494,3.36729,6.73713,5.26228,3.785415,1.59187,1.008065,0.6607805,0.501619,0.4133275,0.347736,0.238646,0.182324,0.145123,0.1353405,0.1243725,0.0861785,0.067542,0.0380685,0.0293365,0.022337,0.017399,0.014888,0.0100355,0.007039,0.005742,0.0049135,0.004356,0.003703,0.0030195,0.002589,0.0022475,0.001997,0.0017955,0.02926435
EMSC-20040621_0000026,47.505,7.6349,18,RA.STBO,47.8609,7.26216,3.36,48.4666347307,332.5,NF,5,1.4162425,1.42357,1.505325,2.100145,3.33965,3.336385,5.355865,3.47593,2.48013,1.82335,1.81042,1.28366,1.08412,1.021835,0.7435455,0.4950355,0.3234695,0.275815,0.2258625,0.15804,0.124478,0.081285,0.055481,0.040762,0.0331775,0.026905,0.018071,0.013232,0.0101715,0.0081455,0.007081,0.005842,0.004574,0.003725,0.003188,0.0027855,0.00247,0.0372952
EMSC-20040621_0000026,47.505,7.6349,18,RA.STBU,47.8845,6.85102,3.36,72.4059065874,434.7,NF,2.5,1.5995675,1.62785,1.932125,2.277395,2.456595,4.480585,4.43114,2.395295,1.084865,0.931425,0.393821,0.2771875,0.2560515,0.197328,0.12679,0.069942,0.0467935,0.0423955,0.039081,0.0353765,0.031693,0.0250525,0.0199045,0.0157585,0.013299,0.009795,0.0068785,0.0049275,0.004367,0.00367,0.0033665,0.002908,0.002398,0.002066,0.001807,0.001606,0.001445,0.02330475
EMSC-20040621_0000026,47.505,7.6349,18,RA.STSM,48.2154,7.15916,3.36,86.6383025356,942.6,NF,2.5,0.1433095,0.1440965,0.1784315,0.225394,0.264525,0.3311525,0.415854,0.404828,0.368739,0.208515,0.163766,0.1415145,0.098315,0.0692815,0.0511655,0.0416855,0.024489,0.0211625,0.0182925,0.013365,0.0101405,0.007089,0.0051985,0.003883,0.003076,0.0024845,0.001582,0.001148,0.000947,0.0008455,0.000756,0.000613,0.000493,0.0004135,0.000354,0.000311,0.000279,0.004131985
EMSC-20040628_0000033,47.5203,8.1263,12,CH.BOURR,47.39364,7.2301,3.5,69.0292565424,694,SS,2.5,0.3223965,0.323458,0.332705,0.3503275,0.373341,0.5663615,1.0045525,1.00765,0.5062185,0.4074805,0.326208,0.382424,0.341217,0.433106,0.278355,0.174434,0.1151735,0.0828855,0.0665595,0.053795,0.043893,0.033482,0.025114,0.0182165,0.012184,0.009139,0.005126,0.003448,0.00268,0.0021745,0.0018605,0.001558,0.00121,0.000984,0.0008255,0.0007135,0.000628,0.00933149
EMSC-20040628_0000033,47.5203,8.1263,12,CH.LLS,46.84676,9.00825,3.5,100.37625585,2925,SS,2,0.252258,0.253336,0.2773825,0.384348,0.6318475,0.6509255,0.777327,0.6388475,0.5635585,0.4182775,0.171177,0.1278135,0.103008,0.069627,0.04992,0.029168,0.0204955,0.0200465,0.018501,0.013698,0.0107735,0.0085345,0.007172,0.0052325,0.0040595,0.002938,0.0019725,0.001472,0.001141,0.000924,0.0008245,0.0007055,0.000584,0.000494,0.0004325,0.000385,0.0003465,0.005679285
EMSC-20040628_0000033,47.5203,8.1263,12,CH.MMK,46.0507,7.96409,3.5,163.839277269,550,SS,3.33333333333333,0.0876505,0.0879265,0.0914005,0.1036645,0.121958,0.1869045,0.381665,0.224416,0.207817,0.1074045,0.097319,0.0890405,0.0684035,0.054286,0.037303,0.025197,0.0160615,0.011699,0.010107,0.0083075,0.007855,0.0044875,0.0030345,0.002277,0.001881,0.0014875,0.000931,0.0008425,0.000614,0.000499,0.000438,0.000347,0.000267,0.0002245,0.0002015,0.0001775,0.0001545,0.002323645
EMSC-20040628_0000033,47.5203,8.1263,12,CH.SENIN,46.36335,7.2993,3.5,143.201559752,760,SS,3.33333333333333,0.104214,0.1042495,0.1080145,0.116232,0.125846,0.221361,0.3072455,0.3798455,0.196042,0.141087,0.116832,0.064085,0.0514505,0.048631,0.0404625,0.031834,0.027473,0.0241025,0.022036,0.0182925,0.0144955,0.006628,0.0044155,0.003149,0.0026045,0.002263,0.0013925,0.0011175,0.0007745,0.000602,0.000542,0.0004665,0.0003505,0.000287,0.00023,0.000203,0.0001835,0.002727255
EMSC-20040628_0000033,47.5203,8.1263,12,CH.SULZ,47.52753,8.11187,3.5,1.35170418379,1168,SS,10,4.6793165,4.688785,5.784335,11.0806,9.59945,14.7944,11.79545,7.261345,5.7368,3.843995,3.00231,2.830435,1.984415,1.89901,1.594055,1.01984,0.7141395,0.6432815,0.5889595,0.513032,0.4442885,0.3151035,0.200155,0.136469,0.108353,0.0889365,0.0574455,0.040617,0.031917,0.0261655,0.022661,0.0186035,0.0143475,0.0115755,0.0097645,0.008388,0.0073515,0.1002847
EMSC-20040628_0000033,47.5203,8.1263,12,CH.VDL,46.48311,9.44933,3.5,153.030919065,1104.5,SS,3.33333333333333,0.0837515,0.0837905,0.087949,0.106678,0.1154745,0.173957,0.2048755,0.2896,0.2440975,0.189018,0.1122475,0.083784,0.0586905,0.0462995,0.032261,0.028662,0.020014,0.016783,0.0149075,0.009793,0.0073895,0.0055755,0.004128,0.002546,0.001958,0.0015505,0.0008905,0.000812,0.000743,0.0005395,0.000444,0.0003715,0.000299,0.000228,0.0001985,0.0001715,0.000154,0.002439255
EMSC-20040628_0000033,47.5203,8.1263,12,CH.ZUR,47.36921,8.58088,3.5,38.1794696819,635,SS,2.5,1.9662505,1.973455,2.075575,2.40177,2.77336,3.75194,5.844895,4.07457,3.477145,2.369235,1.518055,1.009084,0.692933,0.5425055,0.412337,0.2596715,0.1745235,0.1493485,0.131262,0.1078735,0.0907195,0.066576,0.0515215,0.040726,0.0333345,0.028446,0.019505,0.014776,0.011683,0.0096345,0.008411,0.0070535,0.005671,0.0047675,0.004112,0.003595,0.0032135,0.04677745
EMSC-20040628_0000033,47.5203,8.1263,12,RA.STBO,47.8609,7.26216,3.5,75.1151494506,332.5,SS,5,1.5060565,1.524705,1.63293,2.229485,2.667945,4.66462,5.21822,4.78386,2.195485,1.96649,1.564045,1.31819,1.0578,0.68565,0.5355235,0.3704185,0.2583865,0.218406,0.1703775,0.128576,0.0994305,0.0716065,0.0483115,0.0365465,0.029256,0.0248265,0.017094,0.013095,0.0102335,0.0084635,0.007427,0.0062,0.004689,0.003792,0.0032015,0.0027605,0.0024175,0.03566025
EMSC-20040628_0000033,47.5203,8.1263,12,RA.STFL,47.1121,6.56289,3.5,126.613073399,380.3,SS,5,0.577843,0.5810455,0.6065945,0.7191815,0.9020915,1.890155,1.470315,1.31925,1.057515,0.728053,0.5492995,0.5397885,0.3294235,0.2346855,0.210908,0.123282,0.082458,0.070667,0.0598645,0.0458815,0.0349295,0.021242,0.0161405,0.012591,0.009406,0.007045,0.0048795,0.003683,0.0027875,0.0023655,0.0021425,0.001775,0.0014085,0.001155,0.001046,0.0009215,0.0008305,0.01337315
EMSC-20050413_0000033,44.69,9.326,3.047,FR.SAOF,43.9872,7.5545,3.7802,161.417248509,550,NF,3.33333333333333,0.006787,0.0067925,0.006973,0.00786,0.008113,0.009951,0.0118275,0.017472,0.0205565,0.021812,0.0221515,0.0167935,0.013517,0.010291,0.0096515,0.0102595,0.0079005,0.008328,0.007723,0.0046975,0.004247,0.002722,0.002079,0.0016035,0.0011425,0.000996,0.000684,0.0005375,0.000284,0.000234,0.0001565,0.00012,8.7e-05,5.65e-05,4.25e-05,3.25e-05,2.8e-05,0.0003509925
EMSC-20050418_0000026,44.724,9.348,7.8,CH.MMK,46.0507,7.96409,3.7802,182.988246829,550,NF,3.33333333333333,0.0136105,0.013641,0.013931,0.014331,0.0142855,0.016355,0.0264785,0.0282115,0.03501,0.0331545,0.0382115,0.035063,0.034019,0.037189,0.0386385,0.02663,0.0280915,0.029705,0.0252705,0.019314,0.0128165,0.006556,0.00417,0.003238,0.0022815,0.001617,0.0011725,0.0008415,0.000544,0.000415,0.0003065,0.0002485,0.0001835,0.0001315,0.0001055,8.85e-05,7.8e-05,0.00096599
EMSC-20050418_0000026,44.724,9.348,7.8,FR.SAOF,43.9872,7.5545,3.7802,164.7627008,550,NF,5,0.009744,0.009753,0.009956,0.010567,0.011015,0.0146095,0.01531,0.019548,0.019311,0.0239605,0.0222615,0.020002,0.028248,0.029823,0.030088,0.0267635,0.0247885,0.030068,0.028661,0.018298,0.0134115,0.011402,0.007766,0.0061335,0.004363,0.002837,0.00188,0.001155,0.000818,0.0009135,0.000824,0.0005765,0.0003,0.0002125,0.0001645,0.000125,0.000101,0.0008881825
